tick,iso8601,date,location type,location coordinates,agent infected,age of agent infected,activity of agent infected,agent responsible,age of agent responsible,activity of agent responsible
40,02/23/2020T06:40:00 ,2020-02-23,House,"(4038434.5411146716, 2957482.1624998297)",3b93ab0140974729878eac4539f6434b,5,House,1f31b9afc91c4fcfa30afe8b3b9b10c8,64,House
44,02/23/2020T07:20:00 ,2020-02-23,House,"(4034522.597100079, 2953610.973573862)",824553e2f7ec40918725dde19ecf1c29,25,House,75042770d8a34cf3a3202b5f54e8968b,61,House
75,02/23/2020T12:30:00 ,2020-02-23,House,"(4047851.2262908514, 2948814.5455228356)",47e8f0b6f7ee421683c293518fd4e7c4,7,Visit,b1d10975fdbd4517bc50585ac6786778,31,House
93,02/23/2020T15:30:00 ,2020-02-23,Shop,"(4023625.2637304678, 2946926.74319782)",75f8703aad124274b83f442c46f9836e,80,Shop,460da1d096d243d1a9fa23c4e623c39a,65,Shop
104,02/23/2020T17:20:00 ,2020-02-23,House,"(4041278.4075317457, 2949134.624074611)",673a05cc85cf4943ae67251aedbeb9cc,51,House,258e92ae16e148c092d16bc9940692c3,51,House
174,02/24/2020T05:00:00 ,2020-02-24,House,"(4025766.531625704, 2942205.4554296243)",9fc8a61c0b4d49c4b12d13c06185b4b4,14,House,63c9b917b5484ee68e1d0c0607daa844,17,House
181,02/24/2020T06:10:00 ,2020-02-24,House,"(4039539.2635463164, 2989107.402759718)",237477014fa6452484bb08208e5d35ab,16,House,ce30e308292f435685103a448bdcf652,41,House
211,02/24/2020T11:10:00 ,2020-02-24,House,"(4033898.519295506, 2938820.2117120377)",a99ee87d67b74854a3ed4a50b6a3e2a9,35,Visit,8ec14bffc8d14883a715d20a17baf2f7,14,House
223,02/24/2020T13:10:00 ,2020-02-24,Restaurant,"(4037868.4665675354, 2937636.631605613)",c39113843e364435a4e50e4458fc8ce2,24,Restaurant,ce08b717703445ce99022c34b29f280e,46,Restaurant
261,02/24/2020T19:30:00 ,2020-02-24,Cinema or Theatre,"(4037452.2174256393, 2937872.078633533)",4881ae6cb07a49638bb82e354e13d698,20,Cinema or Theatre,e37ead18f0bd4e1c93cbd1bfc551383e,54,Cinema or Theatre
