tick,iso8601,date,agent,age,home location type,work location type
1515,03/04/2020T12:30:00 ,2020-03-04,165e538c2a6040709e65ccbf03dcbfff,81,House,OW Construction
3363,03/17/2020T08:30:00 ,2020-03-17,41cbd47ade604c78ad321c1599505f81,85,House,OW ICT
6297,04/06/2020T17:30:00 ,2020-04-06,e10620a4d86349419c433f466ba85224,82,House,OW Construction
7268,04/13/2020T11:20:00 ,2020-04-13,903b6bdc68de402e8e22f077554f76db,80,House,Hotel
7989,04/18/2020T11:30:00 ,2020-04-18,dc02f55ff8c04ee78815ccad3320d404,64,France,OW ICT
8613,04/22/2020T19:30:00 ,2020-04-22,4a5b0b7f91f648fa821d18fd276a0962,76,House,Public Transport
8719,04/23/2020T13:10:00 ,2020-04-23,505703aab8644a8b86cf6713ea311576,65,House,OW Finance
9218,04/27/2020T00:20:00 ,2020-04-27,f02daa0eeda9443893008d1dffa4b626,62,House,OW Trade
9241,04/27/2020T04:10:00 ,2020-04-27,fe0a3c7d1fab43b3baf9a2ddbf2182db,63,France,OW Finance
12715,05/21/2020T07:10:00 ,2020-05-21,59124fc2f27c481a9c3e3710979b9aee,86,House,OW Finance
13200,05/24/2020T16:00:00 ,2020-05-24,61675d55448346e7a73abe65d47741ab,70,House,OW Construction
14524,06/02/2020T20:40:00 ,2020-06-02,9b56ff7dadac43f892b4e22b1ac1b783,75,House,OW Construction
